reactorPressure,catalyst,support,mass,ratioCat2support,RunName.reactor,ElapsedRunTime,ActualTempBlock,RunName,CatalystID,ratioPromTot2cat,origin,ArgonArea,p1,N2flow120,p2,,,,,flow180,diluentN2flow300,,,,,,,,,,,,,,,,
10.40999985,C2,S1,0.0072,10,20150129_OAN_FLOW_016#34#400#10,70.38055897,399.9899902,20150129_OAN_FLOW_016,OAN-DFK00411,0.1,DFK,2015836,0.5,30.08500004,0,,,,,0,640,,,,,,,,,,,,,,,,
10.26000023,C1,S1,0.0189,8.2336,20150129_OAN_FLOW_016#35#400#10,69.49780045,399.9899902,20150129_OAN_FLOW_016,OAN-KNP00162,0.633,KNP,1874479.6,0,30.0199997,0,,,,,0,639.9999878,,,,,,,,,,,,,,,,
10.35000038,C1,S4,0.0112,10,20150129_OAN_FLOW_016#36#400#10,69.57610512,400.0100098,20150129_OAN_FLOW_016,OAN-KNP00150,1,KNP,1987287.25,0.3333,30.03999949,0.3333,,,,,0,639.9699707,,,,,,,,,,,,,,,,
10.21000004,C2,S3,0.0426,9,20150129_OAN_FLOW_016#37#400#10,69.65440903,400.0100098,20150129_OAN_FLOW_016,OAN-DFK00386,0.7,DFK,2092762,0,29.92800026,0,,,,,0,640.0060059,,,,,,,,,,,,,,,,
10.10999966,C2,S3,0.0104,5,20150129_OAN_FLOW_016#38#400#10,69.73271713,399.980011,20150129_OAN_FLOW_016,OAN-DFK00393,0.7,DFK,2022405.4,0,30.01400032,0,,,,,0,640.0119995,,,,,,,,,,,,,,,,
10.18999958,C2,S1,0.0103,5,20150129_OAN_FLOW_016#39#400#10,69.81101837,399.9899902,20150129_OAN_FLOW_016,OAN-DFK00431,0.7,DFK,2062354.6,0,29.92399978,0,,,,,0,639.9939941,,,,,,,,,,,,,,,,
10.23999977,C1,S3,0.0133,10,20150129_OAN_FLOW_016#40#400#10,69.88932419,400,20150129_OAN_FLOW_016,OAN-KNP00122,0.1,KNP,2017504.8,0.5,29.94399986,0.5,,,,,0,640.0180054,,,,,,,,,,,,,,,,
10.27000046,C1,S3,0.0192,5,20150129_OAN_FLOW_016#41#400#10,69.96762848,400,20150129_OAN_FLOW_016,OAN-KNP00105,0.4,KNP,2022752,0.5,30.01199989,0,,,,,0,639.9940185,,,,,,,,,,,,,,,,
9.699999809,C2,S1,0.0083,10,20150129_OAN_FLOW_016#43#400#10,70.12423782,400.0400085,20150129_OAN_FLOW_016,OAN-DFK00411,0.1,DFK,2055522.2,0.5,30.06400032,0,,,,,0,639.9699951,,,,,,,,,,,,,,,,
10.28999996,C1,S2,0.0362,2,20150129_OAN_FLOW_016#44#400#10,70.20254288,399.9899902,20150129_OAN_FLOW_016,OAN-FIS00002,0.9,FIS,1986355.4,0,30.00599976,1,,,,,0,639.9820068,,,,,,,,,,,,,,,,
10.17000008,C1,S1,0.0311,9,20150129_OAN_FLOW_016#46#400#10,70.35915299,400.019989,20150129_OAN_FLOW_016,OAN-KNP00172,0.4,KNP,1983869.4,0,29.98199997,0,,,,,0,640.0060059,,,,,,,,,,,,,,,,
10.02000046,C2,S3,0.0136,9,20150129_OAN_FLOW_016#47#400#10,70.43745498,400.0100098,20150129_OAN_FLOW_016,OAN-DFK00396,0.4,DFK,2033135.8,0,29.94399986,0,,,,,0,639.9880005,,,,,,,,,,,,,,,,
10.56000042,C2,S3,0.0177,5,20150129_OAN_FLOW_016#48#400#10,70.5157608,400,20150129_OAN_FLOW_016,OAN-DFK00397,0.7,DFK,2010821.2,0,30.13599968,0,,,,,0,640.0540039,,,,,,,,,,,,,,,,
10.31999969,C1,S1,0.0133,5,20150129_OAN_FLOW_016#15#400#10,69.85383225,399.9899902,20150129_OAN_FLOW_016,OAN-KNP00159,0.4,KNP,2014304.5,0.5,30.19000006,0,,,,,0,640.0149994,,,,,,,,,,,,,,,,
10.18999958,C1,S4,0.0187,9,20150129_OAN_FLOW_016#6#450#10,89.95954768,450.0299988,20150129_OAN_FLOW_016,OAN-KNP00145,0.4,KNP,1966811.833,0,29.99999968,0,,,,,0,639.9799906,,,,,,,,,,,,,,,,
10.17000008,C1,S1,0.0209,9,20150129_OAN_FLOW_016#7#450#10,90.03785197,450,20150129_OAN_FLOW_016,OAN-KNP00171,0.4,KNP,2001668.333,0,29.96333313,0,,,,,0,639.9749959,,,,,,,,,,,,,,,,
10.43999958,C1,S2,0.0191,2,20150129_OAN_FLOW_016#8#450#10,90.11615626,450.0100098,20150129_OAN_FLOW_016,OAN-FIS00002,0.9,FIS,2037993.5,0,29.96333313,1,,,,,0,640.0150147,,,,,,,,,,,,,,,,
10.39999962,C2,S3,0.0148,5,20150129_OAN_FLOW_016#10#450#10,90.27276738,450.0400085,20150129_OAN_FLOW_016,OAN-DFK00391,0.7,DFK,2006232.333,0,30.0066665,0,,,,,0,639.969991,,,,,,,,,,,,,,,,
10.47000027,C2,S3,0.0268,9,20150129_OAN_FLOW_016#11#450#10,90.35107295,450,20150129_OAN_FLOW_016,OAN-DFK00390,0.7,DFK,2082310.833,0,29.90666676,0,,,,,0,640.0100098,,,,,,,,,,,,,,,,
10.15999985,C2,S3,0.0024,9,20150129_OAN_FLOW_016#12#450#10,90.4293785,450,20150129_OAN_FLOW_016,OAN-DFK00387,0.7,DFK,1957530.5,0,29.98499966,0,,,,,0,639.9750061,,,,,,,,,,,,,,,,
10.31999969,C2,S1,0.0162,5,20150129_OAN_FLOW_016#13#450#10,90.50768534,449.9899902,20150129_OAN_FLOW_016,OAN-DFK00425,0.4,DFK,2188085,0,30.02666664,0,,,,,0,640.0199992,,,,,,,,,,,,,,,,
10.10999966,C1,S3,0.0174,10,20150129_OAN_FLOW_016#14#450#10,90.58598836,450.0100098,20150129_OAN_FLOW_016,OAN-KNP00123,1,KNP,2052578.333,0.3333,29.99166647,0.3333,,,,,0,639.9900004,,,,,,,,,,,,,,,,
10.32999992,C1,S1,0.0133,5,20150129_OAN_FLOW_016#15#450#10,88.7421627,449.980011,20150129_OAN_FLOW_016,OAN-KNP00159,0.4,KNP,2021314,0.5,30.03750039,0,,,,,0,640.0075073,,,,,,,,,,,,,,,,
10.22000027,C1,S4,0.0149,9,20150129_OAN_FLOW_016#16#450#10,88.82046662,449.9899902,20150129_OAN_FLOW_016,OAN-KNP00143,0.7,KNP,2072203.4,0,30.14800034,0,,,,,0,640,,,,,,,,,,,,,,,,
10.27000046,C1,S4,0.0126,9,20150129_OAN_FLOW_016#17#450#10,88.89877319,449.9899902,20150129_OAN_FLOW_016,OAN-KNP00147,0.7,KNP,2071228.2,0,29.90200004,0,,,,,0,639.9579834,,,,,,,,,,,,,,,,
9.420000076,C2,S3,0.0609,6.0506,20150129_OAN_FLOW_016#18#450#10,88.97707825,450.0100098,20150129_OAN_FLOW_016,OAN-DFK00376,0.5517,DFK,2017456.4,0,29.88799973,1,,,,,0,639.9759888,,,,,,,,,,,,,,,,
10.28999996,C1,S2,0.0184,2,20150129_OAN_FLOW_016#19#450#10,89.05538635,450,20150129_OAN_FLOW_016,OAN-FIS00002,0.9,FIS,2013443.6,0,29.99399986,1,,,,,0,639.9939941,,,,,,,,,,,,,,,,
10.32999992,C2,S3,0.0193,5,20150129_OAN_FLOW_016#21#450#10,89.21199494,450.0299988,20150129_OAN_FLOW_016,OAN-DFK00382,0.7,DFK,2229622.4,0,30.03799973,0,,,,,0,640.0060181,,,,,,,,,,,,,,,,
10.19999981,C1,S3,0.0256,9,20150129_OAN_FLOW_016#22#450#10,89.29029693,450.0100098,20150129_OAN_FLOW_016,OAN-KNP00119,0.4,KNP,1627430.8,0,29.92600021,0,,,,,0,640.0300049,,,,,,,,,,,,,,,,
10.28999996,C1,S3,0.0101,9,20150129_OAN_FLOW_016#23#450#10,89.36860504,449.9899902,20150129_OAN_FLOW_016,OAN-KNP00118,0.4,KNP,2190705.2,0,29.90599976,0,,,,,0,639.9880005,,,,,,,,,,,,,,,,
10.10999966,C1,S4,0.0197,9,20150129_OAN_FLOW_016#24#450#10,89.44690704,450.019989,20150129_OAN_FLOW_016,OAN-KNP00141,0.4,KNP,2104170,0,30.05599976,0,,,,,0,639.976001,,,,,,,,,,,,,,,,
10.35999966,C1,S1,0.0174,9,20150129_OAN_FLOW_016#25#450#10,89.5252121,449.9899902,20150129_OAN_FLOW_016,OAN-KNP00168,0.4,KNP,2203321,0,30.07599983,0,,,,,0,639.9940063,,,,,,,,,,,,,,,,
10,C1,S3,0.0284,9,20150129_OAN_FLOW_016#26#450#10,89.6035141,449.9700012,20150129_OAN_FLOW_016,OAN-KNP00117,0.4,KNP,2165007.4,0,29.95199966,0,,,,,0,639.9880005,,,,,,,,,,,,,,,,
10.53999996,C2,S1,0.0394,6.0506,20150129_OAN_FLOW_016#28#450#10,89.76012574,450,20150129_OAN_FLOW_016,OAN-DFK00420,0.5517,DFK,1991560,0,29.97399979,0,,,,,0,639.9820068,,,,,,,,,,,,,,,,
10.05000019,C2,S3,0.0025,10,20150129_OAN_FLOW_016#29#450#10,89.83843078,449.980011,20150129_OAN_FLOW_016,OAN-DFK00371,0.1,DFK,2060022.2,0.5,29.99399986,0,,,,,0,640.0059937,,,,,,,,,,,,,,,,
10.18999958,C1,S3,0.0364,8.2336,20150129_OAN_FLOW_016#30#450#10,89.91673432,450,20150129_OAN_FLOW_016,OAN-KNP00108,0.633,KNP,2096981.8,0,29.93199997,0,,,,,0,640.0060059,,,,,,,,,,,,,,,,
10.68999958,C2,S1,0.0164,9,20150129_OAN_FLOW_016#31#450#10,89.99503784,449.980011,20150129_OAN_FLOW_016,OAN-DFK00427,0.7,DFK,1710781,0,29.97600021,0,,,,,0,640,,,,,,,,,,,,,,,,
10.25,C2,S1,0.0158,9,20150129_OAN_FLOW_016#32#450#10,90.07334442,450,20150129_OAN_FLOW_016,OAN-DFK00429,0.4,DFK,2031203.8,0,30.04999962,0,,,,,0,639.9879883,,,,,,,,,,,,,,,,
10.39999962,C2,S3,0.0093,9,20150129_OAN_FLOW_016#33#450#10,90.151651,450.0899963,20150129_OAN_FLOW_016,OAN-DFK00389,0.4,DFK,2002294.8,0,29.90599976,0,,,,,0,639.9939819,,,,,,,,,,,,,,,,
10.43000031,C2,S1,0.0072,10,20150129_OAN_FLOW_016#34#450#10,90.22995453,450.0100098,20150129_OAN_FLOW_016,OAN-DFK00411,0.1,DFK,2028439.8,0.5,30.00000038,0,,,,,0,639.9939941,,,,,,,,,,,,,,,,
10.26000023,C1,S1,0.0189,8.2336,20150129_OAN_FLOW_016#35#450#10,90.30826111,449.980011,20150129_OAN_FLOW_016,OAN-KNP00162,0.633,KNP,1984582.4,0,30.02599945,0,,,,,0,640.0060059,,,,,,,,,,,,,,,,
10.43000031,C1,S4,0.0112,10,20150129_OAN_FLOW_016#36#450#10,88.46443176,450,20150129_OAN_FLOW_016,OAN-KNP00150,1,KNP,2001935.5,0.3333,29.90750027,0.3333,,,,,0,640.0149994,,,,,,,,,,,,,,,,
10.10999966,C2,S3,0.0426,9,20150129_OAN_FLOW_016#37#450#10,90.46486969,450,20150129_OAN_FLOW_016,OAN-DFK00386,0.7,DFK,2090744.4,0,30.1,0,,,,,0,640.0180054,,,,,,,,,,,,,,,,
9.949999809,C2,S3,0.0104,5,20150129_OAN_FLOW_016#38#450#10,90.54317474,449.9899902,20150129_OAN_FLOW_016,OAN-DFK00393,0.7,DFK,2061489,0,29.98999939,0,,,,,0,639.9819946,,,,,,,,,,,,,,,,
10.64000034,C2,S1,0.0103,5,20150129_OAN_FLOW_016#39#450#10,90.6214798,450.019989,20150129_OAN_FLOW_016,OAN-DFK00431,0.7,DFK,2097086.8,0,30.05,0,,,,,0,639.9939819,,,,,,,,,,,,,,,,
10.22999954,C1,S3,0.0133,10,20150129_OAN_FLOW_016#40#450#10,90.69978332,449.9899902,20150129_OAN_FLOW_016,OAN-KNP00122,0.1,KNP,2028722.8,0.5,30.09400025,0.5,,,,,0,640,,,,,,,,,,,,,,,,
10.18999958,C1,S3,0.0192,5,20150129_OAN_FLOW_016#41#450#10,90.7780899,450,20150129_OAN_FLOW_016,OAN-KNP00105,0.4,KNP,2007228,0.5,29.97599983,0,,,,,0,640,,,,,,,,,,,,,,,,
10.03999996,C2,S1,0.0083,10,20150129_OAN_FLOW_016#43#450#10,90.93469848,450.0100098,20150129_OAN_FLOW_016,OAN-DFK00411,0.1,DFK,2097811.8,0.5,30.13199997,0,,,,,0,640.0120117,,,,,,,,,,,,,,,,
10.35999966,C1,S2,0.0362,2,20150129_OAN_FLOW_016#44#450#10,91.01300202,450.019989,20150129_OAN_FLOW_016,OAN-FIS00002,0.9,FIS,1837285.8,0,29.96799965,1,,,,,0,640.0120117,,,,,,,,,,,,,,,,
10.17000008,C1,S1,0.0311,9,20150129_OAN_FLOW_016#46#450#10,92.1306839,449.980011,20150129_OAN_FLOW_016,OAN-KNP00172,0.4,KNP,1987148.75,0,30.03249979,0,,,,,0,640.0150147,,,,,,,,,,,,,,,,
10.39999962,C2,S3,0.0136,9,20150129_OAN_FLOW_016#47#450#10,91.24791717,449.980011,20150129_OAN_FLOW_016,OAN-DFK00396,0.4,DFK,2049863.4,0,30.06399994,0,,,,,0,640.0079956,,,,,,,,,,,,,,,,
10.55000019,C2,S3,0.0177,5,20150129_OAN_FLOW_016#48#450#10,91.32621956,449.980011,20150129_OAN_FLOW_016,OAN-DFK00397,0.7,DFK,2024493,0,30.05749941,0,,,,,0,639.9775085,,,,,,,,,,,,,,,,
10.38000011,C1,S4,0.0104,9,20150129_OAN_FLOW_016#27#450#10,91.6039505,450,20150129_OAN_FLOW_016,OAN-KNP00142,0.7,KNP,2005567.5,0,30.13499975,0,,,,,0,639.9850006,,,,,,,,,,,,,,,,
8.83,C2,S1,0.08931,6,20130424_OAN_FLOW_008#3#450#10,48.01811854,450.01,20130424_OAN_FLOW_008,OAN-DFK00219,0.316227766,DFK,1752852.333,0,29.95333322,1,,,,,0,640.0250143,,,,,,,,,,,,,,,,
8.77,C2,S1,0.0657,10,20130424_OAN_FLOW_008#4#450#10,44.78390198,450.01,20130424_OAN_FLOW_008,OAN-DFK00160,1,DFK,1645520.2,0,29.80599975,0.5,,,,,0,639.9819946,,,,,,,,,,,,,,,,
8.93,C2,S1,0.0712,2,20130424_OAN_FLOW_008#5#450#10,44.86220627,449.99,20130424_OAN_FLOW_008,OAN-DFK00217,0.316227766,DFK,1597642,0.5,29.98199997,0.5,,,,,0,640.0060059,,,,,,,,,,,,,,,,
8.74,C2,S1,0.0736,10,20130424_OAN_FLOW_008#6#450#10,44.94050979,449.98,20130424_OAN_FLOW_008,OAN-DFK00145,0.316227766,DFK,1558531.4,0,30.08999939,1,,,,,0,639.9880005,,,,,,,,,,,,,,,,
8.75,C2,S1,0.0743,0,20130424_OAN_FLOW_008#7#450#10,45.01881485,450,20130424_OAN_FLOW_008,OAN-DFK00168,0,DFK,1603026.8,0,30.04599991,0,,,,,0,640.0119995,,,,,,,,,,,,,,,,
8.77,C2,S1,0.0714,2,20130424_OAN_FLOW_008#8#450#10,45.09711838,450.02,20130424_OAN_FLOW_008,OAN-DFK00151,1,DFK,1466509,0,29.98600045,1,,,,,0,640.0300171,,,,,,,,,,,,,,,,
8.72,C2,S1,0.0659,2,20130424_OAN_FLOW_008#9#450#10,44.73576451,450.01,20130424_OAN_FLOW_008,OAN-DFK00218,0.1,DFK,1472850.5,1,29.9375,0,,,,,0,639.9849854,,,,,,,,,,,,,,,,
9.06,C2,S1,0.0675,6,20130424_OAN_FLOW_008#10#450#10,44.81406975,449.98,20130424_OAN_FLOW_008,OAN-DFK00147,0.316227766,DFK,1935435.25,0,30.05499983,0.5,,,,,0,640.032486,,,,,,,,,,,,,,,,
8.92,C2,S1,0.0677,10,20130424_OAN_FLOW_008#11#450#10,44.89237309,449.98,20130424_OAN_FLOW_008,OAN-DFK00156,0.1,DFK,1536953,0,29.91499948,0.5,,,,,0,639.977478,,,,,,,,,,,,,,,,
8.72,C2,S1,0.0729,10,20130424_OAN_FLOW_008#12#450#10,44.97067738,450.04,20130424_OAN_FLOW_008,OAN-DFK00163,0.1,DFK,1551773.75,0.5,30.01500035,0,,,,,0,640,,,,,,,,,,,,,,,,
8.81,C2,S1,0.0695,6,20130424_OAN_FLOW_008#13#450#10,45.04898167,450.01,20130424_OAN_FLOW_008,OAN-DFK00150,0.316227766,DFK,1503817,0,29.88250017,0.5,,,,,0,639.9774933,,,,,,,,,,,,,,,,
8.61,C2,S1,0.0706,10,20130424_OAN_FLOW_008#14#450#10,45.12728596,450,20130424_OAN_FLOW_008,OAN-DFK00234,1,DFK,1677247.5,0.5,30.03750038,0,,,,,0,639.9850006,,,,,,,,,,,,,,,,
8.82,C1,S2,0.0617,2,20130424_OAN_FLOW_008#15#450#10,45.20559025,450,20130424_OAN_FLOW_008,OAN-FIS00002,1,FIS,1635318.75,0,29.98749971,1,,,,,0,639.9850006,,,,,,,,,,,,,,,,
8.68,C2,S1,0.0741,6,20130424_OAN_FLOW_008#16#450#10,45.28389454,450.04,20130424_OAN_FLOW_008,OAN-DFK00228,1,DFK,1653993.75,0.5,29.96999979,0.5,,,,,0,639.9850006,,,,,,,,,,,,,,,,
8.86,C2,S1,0.0693,10,20130424_OAN_FLOW_008#17#450#10,45.36219788,450.01,20130424_OAN_FLOW_008,OAN-DFK00167,0.1,DFK,1681510.5,1,30.05250025,0,,,,,0,640,,,,,,,,,,,,,,,,
8.68,C2,S1,0.0744,10,20130424_OAN_FLOW_008#18#450#10,45.44050217,449.99,20130424_OAN_FLOW_008,OAN-DFK00233,0.316227766,DFK,1625785.75,0,30,1,,,,,0,640,,,,,,,,,,,,,,,,
8.98,C2,S1,0.0626,2,20130424_OAN_FLOW_008#19#450#10,45.51880741,449.99,20130424_OAN_FLOW_008,OAN-DFK00158,0.1,DFK,1594116.25,0.5,29.96750021,0,,,,,0,640.0299988,,,,,,,,,,,,,,,,
8.82,C2,S1,0.0724,10,20130424_OAN_FLOW_008#20#450#10,45.5971117,449.99,20130424_OAN_FLOW_008,OAN-DFK00232,1,DFK,1662269.5,0.333333333,30.38499975,0.333333333,,,,,0,640,,,,,,,,,,,,,,,,
8.87,C2,S1,0.0721,2,20130424_OAN_FLOW_008#21#450#10,45.675416,450.01,20130424_OAN_FLOW_008,OAN-DFK00155,1,DFK,1668623,0.5,30.02249956,0,,,,,0,640,,,,,,,,,,,,,,,,
8.88,C2,S1,0.0731,2,20130424_OAN_FLOW_008#22#450#10,45.75372028,450,20130424_OAN_FLOW_008,OAN-DFK00226,1,DFK,1584416.25,0.333333333,30.01749992,0.333333333,,,,,0,639.9850006,,,,,,,,,,,,,,,,
8.79,C2,S1,0.07281,2,20130424_OAN_FLOW_008#23#450#10,45.83202457,450.02,20130424_OAN_FLOW_008,OAN-DFK00220,1,DFK,1670362.75,0,30.03999996,0.5,,,,,0,640.0225067,,,,,,,,,,,,,,,,
8.68,C2,S1,0.07155,2,20130424_OAN_FLOW_008#24#450#10,45.91032791,450.01,20130424_OAN_FLOW_008,OAN-DFK00146,0.1,DFK,1660490.25,0,29.99499988,1,,,,,0,640.0224915,,,,,,,,,,,,,,,,
8.85,C2,S1,0.06813,2,20130424_OAN_FLOW_008#25#450#10,45.98863411,450,20130424_OAN_FLOW_008,OAN-DFK00231,0.1,DFK,1619618.75,0,30.09249974,0.5,,,,,0,640.0150147,,,,,,,,,,,,,,,,
8.7,C2,S1,0.06479,10,20130424_OAN_FLOW_008#26#450#10,46.06693745,449.99,20130424_OAN_FLOW_008,OAN-DFK00164,1,DFK,1663953.25,0,30.06499958,0,,,,,0,639.9849854,,,,,,,,,,,,,,,,
8.81,C2,S1,0.0685,2,20130424_OAN_FLOW_008#27#450#10,46.14524174,449.99,20130424_OAN_FLOW_008,OAN-DFK00152,1,DFK,1676979.25,0,30.14000034,0,,,,,0,640,,,,,,,,,,,,,,,,
8.88,C2,S1,0.06757,2,20130424_OAN_FLOW_008#28#450#10,46.22354698,449.98,20130424_OAN_FLOW_008,OAN-DFK00225,0.316227766,DFK,1628380.75,0.5,30.08500004,0.5,,,,,0,640,,,,,,,,,,,,,,,,
8.88,C2,S1,0.0653,10,20130424_OAN_FLOW_008#29#450#10,46.30185127,450.02,20130424_OAN_FLOW_008,OAN-DFK00221,1,DFK,1728919,1,30.11749983,0,,,,,0,640.0625153,,,,,,,,,,,,,,,,
8.95,C2,S1,0.06911,10,20130424_OAN_FLOW_008#30#450#10,46.38015556,449.99,20130424_OAN_FLOW_008,OAN-DFK00160,1,DFK,1650405.25,0,30.07999992,0.5,,,,,0,639.9774933,,,,,,,,,,,,,,,,
8.97,C2,S1,0.07432,10,20130424_OAN_FLOW_008#31#450#10,46.45846081,450.04,20130424_OAN_FLOW_008,OAN-DFK00157,1,DFK,1642507.5,0,29.93749953,1,,,,,0,640.0150147,,,,,,,,,,,,,,,,
8.92,C2,S1,0.073,2,20130424_OAN_FLOW_008#32#450#10,46.53676701,450.02,20130424_OAN_FLOW_008,OAN-DFK00227,0.1,DFK,1577074.25,0,30.00999975,0,,,,,0,639.977478,,,,,,,,,,,,,,,,
8.88,C2,S1,0.07317,2,20130424_OAN_FLOW_008#33#450#10,46.61506939,449.97,20130424_OAN_FLOW_008,OAN-DFK00161,0.1,DFK,1680949.75,0.333333333,30.04750013,0.333333333,,,,,0,639.9849854,,,,,,,,,,,,,,,,
9,C2,S1,0.07862,10,20130424_OAN_FLOW_008#34#450#10,46.69337368,449.99,20130424_OAN_FLOW_008,OAN-DFK00230,0.1,DFK,1618381.25,0,30.10750008,0,,,,,0,640.0149994,,,,,,,,,,,,,,,,
8.83,C1,S2,0.0736,2,20130424_OAN_FLOW_008#35#450#10,46.77167893,450.01,20130424_OAN_FLOW_008,OAN-FIS00002,1,FIS,1578588.75,0,29.91250038,1,,,,,0,639.9850006,,,,,,,,,,,,,,,,
9.12,C2,S1,0.07432,10,20130424_OAN_FLOW_008#36#450#10,46.84998417,450,20130424_OAN_FLOW_008,OAN-DFK00229,0.1,DFK,1601087,0.5,29.9649992,0.5,,,,,0,640.0225067,,,,,,,,,,,,,,,,
9.1,C2,S1,0.07774,6,20130424_OAN_FLOW_008#37#450#10,46.92828846,450,20130424_OAN_FLOW_008,OAN-DFK00166,0.316227766,DFK,1687979.25,0,30.01749945,0.5,,,,,0,640.0225067,,,,,,,,,,,,,,,,
9.07,C2,S1,0.06862,6,20130424_OAN_FLOW_008#38#450#10,47.00659275,449.97,20130424_OAN_FLOW_008,OAN-DFK00223,0.316227766,DFK,1670735.25,0.5,30.0625,0.5,,,,,0,640,,,,,,,,,,,,,,,,
8.99,C2,S1,0.07504,2,20130424_OAN_FLOW_008#39#450#10,47.08489704,450.01,20130424_OAN_FLOW_008,OAN-DFK00148,1,DFK,1653407,0.5,30.01499987,0.5,,,,,0,639.9925079,,,,,,,,,,,,,,,,
8.96,C2,S1,0.07403,10,20130424_OAN_FLOW_008#40#450#10,47.16320038,450,20130424_OAN_FLOW_008,OAN-DFK00159,0.316227766,DFK,1702290.25,0,30.17499972,1,,,,,0,639.9850006,,,,,,,,,,,,,,,,
9.13,C2,S1,0.0732,10,20130424_OAN_FLOW_008#41#450#10,47.24150467,450.01,20130424_OAN_FLOW_008,OAN-DFK00224,0.1,DFK,1643578.5,0,29.99499941,1,,,,,0,639.9850006,,,,,,,,,,,,,,,,
9.06,C2,S1,0.06938,10,20130424_OAN_FLOW_008#42#450#10,47.31980896,449.98,20130424_OAN_FLOW_008,OAN-DFK00153,1,DFK,1583568.5,0.5,30.02250004,0.5,,,,,0,640,,,,,,,,,,,,,,,,
8.84,C2,S1,0.07425,10,20130424_OAN_FLOW_008#43#450#10,47.3981123,450,20130424_OAN_FLOW_008,OAN-DFK00162,0.1,DFK,1657091.25,0.333333333,29.86749935,0.333333333,,,,,0,639.9999848,,,,,,,,,,,,,,,,
8.79,C2,S1,0.07357,6,20130424_OAN_FLOW_008#45#450#10,47.55472088,449.99,20130424_OAN_FLOW_008,OAN-DFK00222,0.316227766,DFK,1674948.25,1,29.89750004,0,,,,,0,640.0150147,,,,,,,,,,,,,,,,
8.92,C2,S1,0.0741,6,20130424_OAN_FLOW_008#46#450#10,47.63302612,450.01,20130424_OAN_FLOW_008,OAN-DFK00154,0,DFK,1598577.5,0,29.96249962,0,,,,,0,640.0225067,,,,,,,,,,,,,,,,
8.93,C2,S1,0.0543,2,20130424_OAN_FLOW_008#47#450#10,47.71133041,449.99,20130424_OAN_FLOW_008,OAN-DFK00149,0,DFK,1634167.25,0,30.08749962,0,,,,,0,639.9774933,,,,,,,,,,,,,,,,
9.08,C2,S1,0.06863,6,20130424_OAN_FLOW_008#48#450#10,47.78963375,450.01,20130424_OAN_FLOW_008,OAN-DFK00165,0.316227766,DFK,1620783,0,29.97000027,0,,,,,0,640.0225067,,,,,,,,,,,,,,,,
18.87,C2,S1,0.08931,6,20130424_OAN_FLOW_008#3#450#20,70.85803223,450,20130424_OAN_FLOW_008,OAN-DFK00219,0.316227766,DFK,1704235,0,30.07999993,1,,,,,0,640.0149994,,,,,,,,,,,,,,,,
18.94,C2,S1,0.0657,10,20130424_OAN_FLOW_008#4#450#20,70.93633461,450.03,20130424_OAN_FLOW_008,OAN-DFK00160,1,DFK,1602945,0,30.04000044,0.5,,,,,0,639.9849854,,,,,,,,,,,,,,,,
18.8,C2,S1,0.0712,2,20130424_OAN_FLOW_008#5#450#20,71.01464081,450.01,20130424_OAN_FLOW_008,OAN-DFK00217,0.316227766,DFK,1551760.75,0.5,29.90749979,0.5,,,,,0,639.9849854,,,,,,,,,,,,,,,,
19.05,C2,S1,0.0736,10,20130424_OAN_FLOW_008#6#450#20,71.09294319,450.01,20130424_OAN_FLOW_008,OAN-DFK00145,0.316227766,DFK,1518138.75,0,30.20999956,1,,,,,0,639.9774933,,,,,,,,,,,,,,,,
18.83,C2,S1,0.0743,0,20130424_OAN_FLOW_008#7#450#20,71.17124939,449.98,20130424_OAN_FLOW_008,OAN-DFK00168,0,DFK,1568855.75,0,30.09499979,0,,,,,0,639.9924927,,,,,,,,,,,,,,,,
18.82,C2,S1,0.0714,2,20130424_OAN_FLOW_008#8#450#20,71.24955368,449.99,20130424_OAN_FLOW_008,OAN-DFK00151,1,DFK,1812708,0,29.9749999,1,,,,,0,640.0225067,,,,,,,,,,,,,,,,
19.04,C2,S1,0.0659,2,20130424_OAN_FLOW_008#9#450#20,71.32785797,449.99,20130424_OAN_FLOW_008,OAN-DFK00218,0.1,DFK,1663834,1,30.04000044,0,,,,,0,640.0525055,,,,,,,,,,,,,,,,
19,C2,S1,0.0675,6,20130424_OAN_FLOW_008#10#450#20,69.48404439,450,20130424_OAN_FLOW_008,OAN-DFK00147,0.316227766,DFK,1649081.333,0,29.98999977,0.5,,,,,0,640.0100098,,,,,,,,,,,,,,,,
19.2,C2,S1,0.0677,10,20130424_OAN_FLOW_008#11#450#20,69.56234995,450,20130424_OAN_FLOW_008,OAN-DFK00156,0.1,DFK,1613357.667,0,30.20999972,0.5,,,,,0,640.0500082,,,,,,,,,,,,,,,,
18.98,C2,S1,0.0729,10,20130424_OAN_FLOW_008#12#450#20,69.64065298,450,20130424_OAN_FLOW_008,OAN-DFK00163,0.1,DFK,1566969.667,0.5,29.96999995,0,,,,,0,640.0300293,,,,,,,,,,,,,,,,
18.99,C2,S1,0.0695,6,20130424_OAN_FLOW_008#13#450#20,69.71895599,449.98,20130424_OAN_FLOW_008,OAN-DFK00150,0.316227766,DFK,1732208.333,0,30.0833327,0.5,,,,,0,639.9399821,,,,,,,,,,,,,,,,
